timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
16924000,0,1,0,1,0,1,1,0,1,1,1,1,0
17428000,0,1,0,1,0,1,1,0,1,1,1,1,0
17932000,0,1,0,1,0,1,1,0,1,1,1,1,0
18436000,0,1,0,1,0,1,1,0,1,1,1,1,0
18940000,0,1,0,1,0,1,1,0,1,1,1,1,0
19444000,0,1,0,1,0,1,1,0,1,1,1,1,0
19948000,0,1,0,1,0,1,1,0,1,1,1,1,0
20452000,0,1,0,1,0,1,1,0,1,1,1,1,0
20956000,0,1,0,1,0,1,1,0,1,1,1,1,0
21460000,0,1,0,1,0,1,1,0,1,1,1,1,0
21964000,0,1,0,1,0,1,1,0,1,1,1,1,0
22468000,0,1,0,1,0,1,1,0,1,1,1,1,0
22972000,0,1,0,1,0,1,1,0,1,1,1,1,0
23476000,0,1,0,1,0,1,1,0,1,1,1,1,0
23980000,0,1,0,1,0,1,1,0,1,1,1,1,0
24484000,0,1,0,1,0,1,1,0,1,1,1,1,0
24988000,0,1,0,1,0,1,1,0,1,1,1,1,0
25492000,0,1,0,1,0,1,1,0,1,1,1,1,0
25996000,0,1,0,1,0,1,1,0,1,1,1,1,0
26500000,0,1,0,1,0,1,1,0,1,1,1,1,0
27004000,0,1,0,1,0,1,1,0,1,1,1,1,0
27508000,0,1,0,1,0,1,1,0,1,1,1,1,0
28012000,0,1,0,1,0,1,1,0,1,1,1,1,0
28516000,0,1,0,1,0,1,1,0,1,1,1,1,0
29020000,0,1,0,1,0,1,1,0,1,1,1,1,0
29524000,0,1,0,1,0,1,1,0,1,1,1,1,0
30028000,0,1,0,1,0,1,1,0,1,1,1,1,0
30532000,0,1,0,1,0,1,1,0,1,1,1,1,0
31036000,0,1,0,1,0,1,1,0,1,1,1,1,0
31540000,0,1,0,1,0,1,1,0,1,1,1,1,0
32044000,0,1,0,1,0,1,1,0,1,1,1,1,0
32548000,0,1,0,1,0,1,1,0,1,1,1,1,0
33052000,0,1,0,1,0,1,1,0,1,1,1,1,0
33556000,0,1,0,1,0,1,1,0,1,1,1,1,0
34060000,0,1,0,1,0,1,1,0,1,1,1,1,0
34564000,0,1,0,1,0,1,1,0,1,1,1,1,0
35068000,0,1,0,1,0,1,1,0,1,1,1,1,0
35572000,0,1,0,1,0,1,1,0,1,1,1,1,0
36076000,0,1,0,1,0,1,1,0,1,1,1,1,0
36580000,0,1,0,1,0,1,1,0,1,1,1,1,0
37084000,0,1,0,1,0,1,1,0,1,1,1,1,0
37588000,0,1,0,1,0,1,1,0,1,1,1,1,0
38092000,0,1,0,1,0,1,1,0,1,1,1,1,0
38596000,0,1,0,1,0,1,1,0,1,1,1,1,0
39100000,0,1,0,1,0,1,1,0,1,1,1,1,0
39604000,0,1,0,1,0,1,1,0,1,1,1,1,0
40108000,0,1,0,1,0,1,1,0,1,1,1,1,0
40612000,0,1,0,1,0,1,1,0,1,1,1,1,0
41116000,0,1,0,1,0,1,1,0,1,1,1,1,0
41620000,0,1,0,1,0,1,1,0,1,1,1,1,0
42124000,0,1,0,1,0,1,1,0,1,1,1,1,0
42628000,0,1,0,1,0,1,1,0,1,1,1,1,0
43132000,0,1,0,1,0,1,1,0,1,1,1,1,0
43636000,0,1,0,1,0,1,1,0,1,1,1,1,0
44140000,0,1,0,1,0,1,1,0,1,1,1,1,0
44644000,0,1,0,1,0,1,1,0,1,1,1,1,0
45148000,0,1,0,1,0,1,1,0,1,1,1,1,0
45652000,0,1,0,1,0,1,1,0,1,1,1,1,0
46156000,0,1,0,1,0,1,1,0,1,1,1,1,0
46660000,0,1,0,1,0,1,1,0,1,1,1,1,0
47164000,0,1,0,1,0,1,1,0,1,1,1,1,0
47668000,0,1,0,1,0,1,1,0,1,1,1,1,0
48172000,0,1,0,1,0,1,1,0,1,1,1,1,0
48676000,0,1,0,1,0,1,1,0,1,1,1,1,0
49180000,0,1,0,1,0,1,1,0,1,1,1,1,0
49684000,0,1,0,1,0,1,1,0,1,1,1,1,0
50188000,0,1,0,1,0,1,1,0,1,1,1,1,0
50692000,0,1,0,1,0,1,1,0,1,1,1,1,0
51196000,0,1,0,1,0,1,1,0,1,1,1,1,0
51700000,0,1,0,1,0,1,1,0,1,1,1,1,0
52204000,0,1,0,1,0,1,1,0,1,1,1,1,0
52708000,0,1,0,1,0,1,1,0,1,1,1,1,0
53212000,0,1,0,1,0,1,1,0,1,1,1,1,0
53380000,0,1,0,1,0,1,1,0,1,1,1,1,0
53392000,0,1,0,1,0,1,1,0,1,1,1,1,0
53404000,1,1,0,1,0,1,1,0,1,1,1,1,0
53908000,1,1,0,1,0,1,1,0,1,1,1,1,0
54412000,1,1,0,1,0,1,1,0,1,1,1,1,0
54916000,1,1,0,1,0,1,1,0,1,1,1,1,0
55420000,1,1,0,1,0,1,1,0,1,1,1,1,0
55924000,1,1,0,1,0,1,1,0,1,1,1,1,0
56428000,1,1,0,1,0,1,1,0,1,1,1,1,0
56932000,1,1,0,1,0,1,1,0,1,1,1,1,0
57436000,1,1,0,1,0,1,1,0,1,1,1,1,0
57940000,1,1,0,1,0,1,1,0,1,1,1,1,0
58444000,1,1,0,1,0,1,1,0,1,1,1,1,0
58948000,1,1,0,1,0,1,1,0,1,1,1,1,0
59452000,1,1,0,1,0,1,1,0,1,1,1,1,0
59956000,1,1,0,1,0,1,1,0,1,1,1,1,0
60460000,1,1,0,1,0,1,1,0,1,1,1,1,0
60868000,1,1,0,1,0,1,1,0,1,1,1,1,0
61372000,1,1,0,1,0,1,1,0,1,1,1,1,0
61876000,1,1,0,1,0,1,1,0,1,1,1,1,0
62380000,1,1,0,1,0,1,1,0,1,1,1,1,0
62884000,1,1,0,1,0,1,1,0,1,1,1,1,0
63388000,1,1,0,1,0,1,1,0,1,1,1,1,0
63892000,1,1,0,1,0,1,1,0,1,1,1,1,0
64396000,1,1,0,1,0,1,1,0,1,1,1,1,0
64900000,1,1,0,1,0,1,1,0,1,1,1,1,0
65404000,1,1,0,1,0,1,1,0,1,1,1,1,0
65908000,1,1,0,1,0,1,1,0,1,1,1,1,0
66412000,1,1,0,1,0,1,1,0,1,1,1,1,0
66916000,1,1,0,1,0,1,1,0,1,1,1,1,0
67420000,1,1,0,1,0,1,1,0,1,1,1,1,0
67924000,1,1,0,1,0,1,1,0,1,1,1,1,0
68428000,1,1,0,1,0,1,1,0,1,1,1,1,0
68932000,1,1,0,1,0,1,1,0,1,1,1,1,0
69436000,1,1,0,1,0,1,1,0,1,1,1,1,0
69940000,1,1,0,1,0,1,1,0,1,1,1,1,0
70444000,1,1,0,1,0,1,1,0,1,1,1,1,0
70948000,1,1,0,1,0,1,1,0,1,1,1,1,0
71452000,1,1,0,1,0,1,1,0,1,1,1,1,0
71956000,1,1,0,1,0,1,1,0,1,1,1,1,0
72460000,1,1,0,1,0,1,1,0,1,1,1,1,0
72964000,1,1,0,1,0,1,1,0,1,1,1,1,0
73288000,1,1,0,1,0,1,1,0,1,1,1,1,0
73300000,1,1,0,1,0,1,1,0,1,1,1,1,0
73804000,1,1,0,1,0,1,1,0,1,1,1,1,0
74308000,1,1,0,1,0,1,1,0,1,1,1,1,0
74812000,1,1,0,1,0,1,1,0,1,1,1,1,0
75316000,1,1,0,1,0,1,1,0,1,1,1,1,0
75820000,1,1,0,1,0,1,1,0,1,1,1,1,0
76324000,1,1,0,1,0,1,1,0,1,1,1,1,0
76828000,1,1,0,1,0,1,1,0,1,1,1,1,0
77332000,1,1,0,1,0,1,1,0,1,1,1,1,0
77836000,1,1,0,1,0,1,1,0,1,1,1,1,0
78340000,1,1,0,1,0,1,1,0,1,1,1,1,0
78844000,1,1,0,1,0,1,1,0,1,1,1,1,0
79348000,1,1,0,1,0,1,1,0,1,1,1,1,0
79852000,1,1,0,1,0,1,1,0,1,1,1,1,0
80356000,1,1,0,1,0,1,1,0,1,1,1,1,0
80860000,1,1,0,1,0,1,1,0,1,1,1,1,0
81364000,1,1,0,1,0,1,1,0,1,1,1,1,0
81868000,1,1,0,1,0,1,1,0,1,1,1,1,0
82372000,1,1,0,1,0,1,1,0,1,1,1,1,0
82876000,1,1,0,1,0,1,1,0,1,1,1,1,0
83380000,1,1,0,1,0,1,1,0,1,1,1,1,0
83884000,1,1,0,1,0,1,1,0,1,1,1,1,0
84388000,1,1,0,1,0,1,1,0,1,1,1,1,0
84892000,1,1,0,1,0,1,1,0,1,1,1,1,0
85396000,1,1,0,1,0,1,1,0,1,1,1,1,0
85900000,1,1,0,1,0,1,1,0,1,1,1,1,0
86404000,1,1,0,1,0,1,1,0,1,1,1,1,0
86908000,1,1,0,1,0,1,1,0,1,1,1,1,0
87412000,1,1,0,1,0,1,1,0,1,1,1,1,0
87916000,1,1,0,1,0,1,1,0,1,1,1,1,0
88420000,1,1,0,1,0,1,1,0,1,1,1,1,0
88456000,0,1,0,1,0,1,1,0,1,1,1,1,0
88468000,0,1,0,1,0,1,1,0,1,1,1,1,0
88972000,0,1,0,1,0,1,1,0,1,1,1,1,0
